timestamp_utc,Ticker,Yahoo_Symbol,Sector,Current_Price,Volume,Daily_Liquidity_EGP,Liquidity_Source,Price_Source,Price_As_Of,Price_Freshness,Current_Open,Current_High,Current_Low,Current_Previous_Close,Current_Change_%,Current_Source_URL,Yahoo_Last_Close,Current_Yahoo_Delta_%,Technical_Source_Status
2026-06-10T09:09:51.759143+00:00,ELSH.CA,ELSH.CA,General / Verified EGX Expansion,14.2,18885653.0,262317680.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:53 AM market time,DELAYED_CURRENT_UNALIGNED,12.94,14.44,13.03,12.94,9.74,https://english.mubasher.info/markets/EGX/stocks/ELSH,12.94,9.74,UNALIGNED_BLOCKED
2026-06-10T09:09:51.759143+00:00,FAITA.CA,FAITA.CA,Banking & Financials,0.99,9394.0,9290.67,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,EGSA.CA,EGSA.CA,Telecommunications,8.81,2343.0,20641.83,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,DEIN.CA,DEIN.CA,General / Verified EGX Expansion,11.38,0.0,0.0,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,TRTO.CA,TRTO.CA,General / Verified EGX Expansion,0.03,5566.0,189.24,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,AMES.CA,AMES.CA,General / Verified EGX Expansion,50.41,56999.0,2901259.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,50.55,51.47,50.0,50.55,-0.28,https://english.mubasher.info/markets/EGX/stocks/AMES,50.55,0.28,ALIGNED
2026-06-10T09:09:51.759143+00:00,IFAP.CA,IFAP.CA,Agriculture & Food Production,19.41,92371.0,1803941.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:50 AM market time,DELAYED_CURRENT,19.5,19.85,19.4,19.5,-0.46,https://english.mubasher.info/markets/EGX/stocks/IFAP,19.5,0.46,ALIGNED
2026-06-10T09:09:51.759143+00:00,MFSC.CA,MFSC.CA,General / Verified EGX Expansion,46.11,55564.0,2534654.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:53 AM market time,DELAYED_CURRENT,46.9,47.42,43.0,46.9,-1.68,https://english.mubasher.info/markets/EGX/stocks/MFSC,46.9,1.68,ALIGNED
2026-06-10T09:09:51.759143+00:00,EPPK.CA,EPPK.CA,General / Verified EGX Expansion,12.25,34001.0,416512.25,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,CIEB.CA,CIEB.CA,Banking & Financials,23.5,62477.0,1468305.63,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:47 AM market time,DELAYED_CURRENT,23.53,23.57,23.47,23.53,-0.13,https://english.mubasher.info/markets/EGX/stocks/CIEB,23.53,0.13,ALIGNED
2026-06-10T09:09:51.759143+00:00,CPCI.CA,CPCI.CA,General / Verified EGX Expansion,362.84,962.0,349137.81,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:50 AM market time,DELAYED_CURRENT,363.92,365.0,362.12,363.92,-0.3,https://english.mubasher.info/markets/EGX/stocks/CPCI,363.92,0.3,ALIGNED
2026-06-10T09:09:51.759143+00:00,DAPH.CA,DAPH.CA,General / Verified EGX Expansion,81.26,24268.0,1968620.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,81.15,81.69,80.87,81.15,0.14,https://english.mubasher.info/markets/EGX/stocks/DAPH,81.15,0.14,ALIGNED
2026-06-10T09:09:51.759143+00:00,FERC.CA,FERC.CA,Basic Resources & Chemicals,77.31,11083.0,857783.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:50 AM market time,DELAYED_CURRENT,77.43,77.8,77.27,77.43,-0.15,https://english.mubasher.info/markets/EGX/stocks/FERC,77.43,0.15,ALIGNED
2026-06-10T09:09:51.759143+00:00,DOMT.CA,DOMT.CA,"Food, Beverages & Tobacco",24.9,62299.0,1545193.38,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:41 AM market time,DELAYED_CURRENT,24.68,25.05,24.61,24.68,0.89,https://english.mubasher.info/markets/EGX/stocks/DOMT,24.68,0.89,ALIGNED
2026-06-10T09:09:51.759143+00:00,SCFM.CA,SCFM.CA,General / Verified EGX Expansion,260.0,4909.0,1282041.75,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:54 AM market time,DELAYED_CURRENT,260.0,262.99,259.7,260.0,0.0,https://english.mubasher.info/markets/EGX/stocks/SCFM,260.0,0.0,ALIGNED
2026-06-10T09:09:51.759143+00:00,CAED.CA,CAED.CA,General / Verified EGX Expansion,71.5,15304.0,1096542.25,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:48 AM market time,DELAYED_CURRENT,72.28,73.24,71.11,72.28,-1.08,https://english.mubasher.info/markets/EGX/stocks/CAED,72.28,1.08,ALIGNED
2026-06-10T09:09:51.759143+00:00,NINH.CA,NINH.CA,General / Verified EGX Expansion,17.68,61967.0,1101468.63,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:54 AM market time,DELAYED_CURRENT,17.83,17.97,17.51,17.83,-0.84,https://english.mubasher.info/markets/EGX/stocks/NINH,17.83,0.84,ALIGNED
2026-06-10T09:09:51.759143+00:00,ADPC.CA,ADPC.CA,General / Verified EGX Expansion,3.65,1093311.0,4022830.75,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:53 AM market time,DELAYED_CURRENT,3.7,3.72,3.64,3.7,-1.35,https://english.mubasher.info/markets/EGX/stocks/ADPC,3.7,1.35,ALIGNED
2026-06-10T09:09:51.759143+00:00,NAHO.CA,NAHO.CA,General / Verified EGX Expansion,0.1,139150.0,14441.6,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:45 AM market time,DELAYED_CURRENT,0.1,0.1,0.1,0.1,0.0,https://english.mubasher.info/markets/EGX/stocks/NAHO,0.1,0.0,ALIGNED
2026-06-10T09:09:51.759143+00:00,MOSC.CA,MOSC.CA,General / Verified EGX Expansion,262.99,2066.0,544725.63,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:44 AM market time,DELAYED_CURRENT,264.79,267.31,262.01,264.79,-0.68,https://english.mubasher.info/markets/EGX/stocks/MOSC,264.79,0.68,ALIGNED
2026-06-10T09:09:51.759143+00:00,DTPP.CA,DTPP.CA,General / Verified EGX Expansion,122.89,3660.0,450533.88,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:47 AM market time,DELAYED_CURRENT,124.48,124.98,122.5,124.48,-1.28,https://english.mubasher.info/markets/EGX/stocks/DTPP,124.48,1.28,ALIGNED
2026-06-10T09:09:51.759143+00:00,SCTS.CA,SCTS.CA,Education,620.62,1921.0,1200375.63,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,632.94,634.0,620.25,632.94,-1.95,https://english.mubasher.info/markets/EGX/stocks/SCTS,632.94,1.95,ALIGNED
2026-06-10T09:09:51.759143+00:00,ORAS.CA,ORAS.CA,Industrial Goods & Construction,733.12,204501.0,149097024.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT_UNALIGNED,721.05,734.97,722.0,721.05,1.67,https://english.mubasher.info/markets/EGX/stocks/ORAS,71.05,931.84,UNALIGNED_BLOCKED
2026-06-10T09:09:51.759143+00:00,CEFM.CA,CEFM.CA,General / Verified EGX Expansion,105.02,3931.0,413367.16,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,105.09,106.5,104.55,105.09,-0.07,https://english.mubasher.info/markets/EGX/stocks/CEFM,105.09,0.07,ALIGNED
2026-06-10T09:09:51.759143+00:00,WCDF.CA,WCDF.CA,General / Verified EGX Expansion,539.17,231.0,124548.27,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,CFGH.CA,CFGH.CA,General / Verified EGX Expansion,0.1,152750.0,15735.25,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:49 AM market time,DELAYED_CURRENT,0.1,0.1,0.1,0.1,0.0,https://english.mubasher.info/markets/EGX/stocks/CFGH,0.1,0.0,ALIGNED
2026-06-10T09:09:51.759143+00:00,APSW.CA,APSW.CA,General / Verified EGX Expansion,8.9,44037.0,391929.28,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,FAIT.CA,FAIT.CA,Banking & Financials,36.76,11506.0,423163.63,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:47 AM market time,DELAYED_CURRENT,36.78,37.0,36.7,36.78,-0.05,https://english.mubasher.info/markets/EGX/stocks/FAIT,36.78,0.05,ALIGNED
2026-06-10T09:09:51.759143+00:00,CICH.CA,CICH.CA,Non-bank Financial Services,11.83,50965.0,604599.56,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:47 AM market time,DELAYED_CURRENT,11.82,11.99,11.75,11.82,0.08,https://english.mubasher.info/markets/EGX/stocks/CICH,11.82,0.08,ALIGNED
2026-06-10T09:09:51.759143+00:00,GSSC.CA,GSSC.CA,General / Verified EGX Expansion,251.55,7762.0,1955747.63,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:48 AM market time,DELAYED_CURRENT,249.35,252.8,250.0,249.35,0.88,https://english.mubasher.info/markets/EGX/stocks/GSSC,249.35,0.88,ALIGNED
2026-06-10T09:09:51.759143+00:00,MOED.CA,MOED.CA,General / Verified EGX Expansion,0.69,4192578.0,2921550.75,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,0.69,0.7,0.69,0.69,0.0,https://english.mubasher.info/markets/EGX/stocks/MOED,0.69,0.0,ALIGNED
2026-06-10T09:09:51.759143+00:00,UNIT.CA,UNIT.CA,Real Estate,14.75,449510.0,6575991.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:47 AM market time,DELAYED_CURRENT_UNALIGNED,13.88,14.95,13.82,13.88,6.27,https://english.mubasher.info/markets/EGX/stocks/UNIT,13.88,6.27,UNALIGNED_BLOCKED
2026-06-10T09:09:51.759143+00:00,SPIN.CA,SPIN.CA,Textiles,14.07,96954.0,1366813.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:44 AM market time,DELAYED_CURRENT,14.09,14.3,14.03,14.09,-0.14,https://english.mubasher.info/markets/EGX/stocks/SPIN,14.09,0.14,ALIGNED
2026-06-10T09:09:51.759143+00:00,GRCA.CA,GRCA.CA,General / Verified EGX Expansion,55.08,13114.0,722093.56,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:39 AM market time,DELAYED_CURRENT,54.22,55.39,54.08,54.22,1.59,https://english.mubasher.info/markets/EGX/stocks/GRCA,54.22,1.59,ALIGNED
2026-06-10T09:09:51.759143+00:00,UEFM.CA,UEFM.CA,General / Verified EGX Expansion,473.74,1275.0,604018.49,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,EFIC.CA,EFIC.CA,Basic Resources & Chemicals,205.0,2183.0,447602.66,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:42 AM market time,DELAYED_CURRENT,205.14,208.0,204.84,205.14,-0.07,https://english.mubasher.info/markets/EGX/stocks/EFIC,205.14,0.07,ALIGNED
